# accession	asmId	taxId	vgpClade	Scientific_name	UCSC_common_name	NCBI_taxon_string
GCA_002915635.3	GCA_002915635.3_AmbMex60DD	8296	vertebrate	Ambystoma_mexicanum	axolotl (DD151 2021)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amphibia;Batrachia;Caudata;Salamandroidea;Ambystomatidae;Ambystoma;
GCA_003369685.2	GCA_003369685.2_UOA_Angus_1	30522	mammals	Bos_indicus_x_Bos_taurus	hybrid cattle (Angus x Brahman F1 Angus haplotype 2018)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Artiodactyla;Ruminantia;Pecora;Bovidae;Bovinae;Bos;
GCA_003957565.4	GCA_003957565.4_bTaeGut1.4.pri	59729	birds	Taeniopygia_guttata	zebra finch (v1.4 Blue55 primary hap 2021 genbank)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Telluraves;Australaves;Passeriformes;Passeroidea;Estrildidae;Estrildinae;Taeniopygia;
GCA_008822115.3	GCA_008822115.3_bTaeGut2.mat.v3	59729	birds	Taeniopygia_guttata	zebra finch (v3 Blue55 maternal 2020)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Telluraves;Australaves;Passeriformes;Passeroidea;Estrildidae;Estrildinae;Taeniopygia;
GCA_011078405.1	GCA_011078405.1_mCalJac1.mat	9483	primates	Callithrix_jacchus	white-tufted-ear marmoset (maternal 2020)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Euarchontoglires;Primates;Haplorrhini;Simiiformes;Platyrrhini;Cebidae;Callitrichinae;Callithrix;Callithrix;
GCA_011100555.2	GCA_011100555.2_mCalJa1.2.pat.X	9483	primates	Callithrix_jacchus	white-tufted-ear marmoset (v1.2 2021 genbank)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Euarchontoglires;Primates;Haplorrhini;Simiiformes;Platyrrhini;Cebidae;Callitrichinae;Callithrix;Callithrix;
GCA_011762515.1	GCA_011762515.1_mTurTru1.pat	9739	mammals	Tursiops_truncatus	common bottlenose dolphin (paternal 2020)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Artiodactyla;Whippomorpha;Cetacea;Odontoceti;Delphinidae;Tursiops;
GCA_012275275.1	GCA_012275275.1_bMelUnd1.pat	13146	birds	Melopsittacus_undulatus	budgerigar (paternal hap 2020)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Telluraves;Australaves;Psittaciformes;Psittaculidae;Melopsittacus;
GCA_013358815.1	GCA_013358815.1_fEleEle1.pri	8005	fish	Electrophorus_electricus	electric eel (primary hap 2020 genbank)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Otomorpha;Ostariophysi;Otophysi;Characiphysae;Gymnotiformes;Gymnotoidei;Gymnotidae;Electrophorus;
GCA_016695395.2	GCA_016695395.2_mHomSap3.mat	9606	primates	Homo_sapiens	human (mHomSap3 WGS:JACSEX01 2021)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Euarchontoglires;Primates;Haplorrhini;Simiiformes;Catarrhini;Hominoidea;Hominidae;Homininae;Homo;
GCA_016700455.2	GCA_016700455.2_mHomSap3.pat	9606	primates	Homo_sapiens	human (WGS:JACSEW01 2021 alternate hap)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Euarchontoglires;Primates;Haplorrhini;Simiiformes;Catarrhini;Hominoidea;Hominidae;Homininae;Homo;
GCA_017639645.1	GCA_017639645.1_bFalNau1.mat	148594	birds	Falco_naumanni	lesser kestrel (alternate hap 2021)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Telluraves;Australaves;Falconiformes;Falconidae;Falco;
GCA_020740715.1	GCA_020740715.1_mJacJac1.pat.decon	51337	mammals	Jaculus_jaculus	lesser Egyptian jerboa (alternate hap 2021)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Euarchontoglires;Glires;Rodentia;Myomorpha;Dipodoidea;Dipodidae;Dipodinae;Jaculus;
GCA_020745765.1	GCA_020745765.1_sHemOce1.mat.decon	170820	vertebrate	Hemiscyllium_ocellatum	epaulette shark (alternate hap sHemOce1 2021)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Chondrichthyes;Elasmobranchii;Selachii;Galeomorphii;Galeoidea;Orectolobiformes;Hemiscylliidae;Hemiscyllium;
GCA_020801775.1	GCA_020801775.1_bPorHoc1.pat.decon	439704	birds	Porphyrio_hochstetteri	South Island takahe (alternate hap 2021)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Gruiformes;Rallidae;Porphyrio;
GCA_020826835.1	GCA_020826835.1_mDicBic1.pat.decon	77932	mammals	Diceros_bicornis_minor	black rhinoceros (alternate hap 2021)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Perissodactyla;Rhinocerotidae;Diceros;Dicerosbicornis;
GCA_022682395.2	GCA_022682395.2_HLdesRot8B.1	9430	mammals	Desmodus_rotundus	common vampire bat (v2 HL8 alternate hap 2022 genbank)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Chiroptera;Yangochiroptera;Phyllostomidae;Desmodontinae;Desmodus;
GCA_024206055.2	GCA_024206055.2_GGswu	9031	birds	Gallus_gallus	chicken (Huxu 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Galloanserae;Galliformes;Phasianidae;Phasianinae;Gallus;
GCA_024256465.1	GCA_024256465.1_CGAR_Hap2	13013	fish	Clarias_gariepinus	North African catfish (Netherlands MV-2021 alternate hap 2022)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Otomorpha;Ostariophysi;Otophysi;Characiphysae;Siluriformes;Siluroidei;Clariidae;Clarias;
GCA_024453875.1	GCA_024453875.1_ASM2445387v1	58319	fish	Scardinius_erythrophthalmus	rudd (Europe DD20220513a primary hap 2022)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Otomorpha;Ostariophysi;Otophysi;Cypriniphysae;Cypriniformes;Cyprinoidei;Leuciscidae;Leuciscinae;Scardinius;
GCA_024803745.1	GCA_024803745.1_mThoBot1.0.p	10013	mammals	Thomomys_bottae	Botta's pocket gopher (bottae MVZ:Mamm:240275 primary hap 2022)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Euarchontoglires;Glires;Rodentia;Castorimorpha;Geomyidae;Thomomys;
GCA_025201965.1	GCA_025201965.1_rGopFla2.pat.asm	286002	vertebrate	Gopherus_flavomarginatus	Mexican gopher tortoise (WGS:JAMKFD01 2022)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Testudinata;Testudines;Cryptodira;Durocryptodira;Testudinoidea;Testudinidae;Gopherus;
GCA_026230045.1	GCA_026230045.1_mCorTow1.0.hap2	124745	mammals	Corynorhinus_townsendii	Townsend's big-eared bat (haplotype 2 of 2 COTO_CA2020_CCGP 2022)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Chiroptera;Yangochiroptera;Vespertilionidae;Corynorhinus;
GCA_026419985.1	GCA_026419985.1_mKogBre1_haplotype_2	27615	mammals	Kogia_breviceps	pygmy sperm whale (mKogBre1 haplotype 2 2022)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Artiodactyla;Whippomorpha;Cetacea;Odontoceti;Physeteridae;Kogia;
GCA_027408225.1	GCA_027408225.1_bGalGal5.pri	9031	birds	Gallus_gallus	chicken (Cobb bGalGal5 primary hap 2022)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Galloanserae;Galliformes;Phasianidae;Phasianinae;Gallus;
GCA_027557775.1	GCA_027557775.1_bGalGal4.pri	9031	birds	Gallus_gallus	chicken (Ross bGalGal4 primary hap 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Galloanserae;Galliformes;Phasianidae;Phasianinae;Gallus;
GCA_027789725.1	GCA_027789725.1_aDenEbr1.mat	150705	vertebrate	Dendropsophus_ebraccatus	hourglass treefrog (maternal 2023 genbank)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amphibia;Batrachia;Anura;Neobatrachia;Hyloidea;Hylidae;Hylinae;Dendropsophini;Dendropsophus;
GCA_027887205.1	GCA_027887205.1_rMalTer1.hap2	2991368	vertebrate	Malaclemys_terrapin_pileata	diamondback terrapin (hap2 rMalTer1 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Testudinata;Testudines;Cryptodira;Durocryptodira;Testudinoidea;Emydidae;Malaclemys;Malaclemysterrapin;
GCA_027917415.1	GCA_027917415.1_aGasCar1.hap2	8429	vertebrate	Gastrophryne_carolinensis	eastern narrow-mouthed toad (hap2 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amphibia;Batrachia;Anura;Neobatrachia;Microhyloidea;Microhylidae;Gastrophryninae;Gastrophryne;
GCA_027942885.1	GCA_027942885.1_fOdoBon6.hap2	219752	fish	Odontesthes_bonariensis	pejerrey (fOdoBon6 haplotype 2 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Ovalentaria;Atherinomorphae;Atheriniformes;Atherinopsidae;Atherinopsinae;Odontesthes;
GCA_028017805.1	GCA_028017805.1_mBalRic1.hap1	2746895	mammals	Balaenoptera_ricei	Rice's whale (hap1 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Artiodactyla;Whippomorpha;Cetacea;Mysticeti;Balaenopteridae;Balaenoptera;
GCA_028017845.1	GCA_028017845.1_rEmyOrb1.hap2	82168	vertebrate	Emys_orbicularis	European pond turtle (hap2 rEmyOrb1 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Testudinata;Testudines;Cryptodira;Durocryptodira;Testudinoidea;Emydidae;Emys;
GCA_028021495.1	GCA_028021495.1_fLycPai1.hap1	1772091	fish	Lycodopsis_pacificus	blackbelly eelpout (fLycPai1 haplotype 1 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Eupercaria;Perciformes;Cottioidei;Zoarcales;Zoarcidae;Lycodinae;Lycodopsis;
GCA_028390055.1	GCA_028390055.1_aPseCor3.hap1	495146	vertebrate	Pseudophryne_corroboree	corroboree frog (hap1 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amphibia;Batrachia;Anura;Neobatrachia;Myobatrachoidea;Myobatrachidae;Myobatrachinae;Pseudophryne;
GCA_028501385.1	GCA_028501385.1_bRisTri1.mat.cur.20221130	75485	birds	Rissa_tridactyla	black-legged kittiwake (bRisTri1.mat 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Charadriiformes;Laridae;Rissa;
GCA_028571275.1	GCA_028571275.1_mEubGla1.hap1	27606	mammals	Eubalaena_glacialis	North Atlantic right whale (hap1 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Artiodactyla;Whippomorpha;Cetacea;Mysticeti;Balaenidae;Eubalaena;
GCA_028858555.1	GCA_028858555.1_bAraAra1.hap2	9226	birds	Ara_ararauna	blue-and-yellow macaw (hap2 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Telluraves;Australaves;Psittaciformes;Psittacidae;Ara;
GCA_028858595.1	GCA_028858595.1_bGruAme1.pat	9117	birds	Grus_americana	whooping crane (paternal hap 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Gruiformes;Gruidae;Grus;
GCA_028858625.2	GCA_028858625.2_bColStr4.1.hap2	57412	birds	Colius_striatus	speckled mousebird (v2 hap2 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Telluraves;Coraciimorphae;Coliiformes;Coliidae;Colius;
GCA_028858805.2	GCA_028858805.2_NHGRI_mPanTro3-v2.0_alt	9598	primates	Pan_troglodytes	chimpanzee (v2 AG18354 alternate hap 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Euarchontoglires;Primates;Haplorrhini;Simiiformes;Catarrhini;Hominoidea;Hominidae;Homininae;Pan;
GCA_028878085.3	GCA_028878085.3_NHGRI_mSymSyn1-v2.0_alt	9590	primates	Symphalangus_syndactylus	siamang (v3 Jambi alternate hap 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Euarchontoglires;Primates;Haplorrhini;Simiiformes;Catarrhini;Hominoidea;Hylobatidae;Symphalangus;
GCA_028885525.2	GCA_028885525.2_NHGRI_mPonPyg2-v2.0_alt	9600	primates	Pongo_pygmaeus	Bornean orangutan (v2 AG05252 alternate hap 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Euarchontoglires;Primates;Haplorrhini;Simiiformes;Catarrhini;Hominoidea;Hominidae;Ponginae;Pongo;
GCA_028885685.2	GCA_028885685.2_NHGRI_mPonAbe1-v2.0_alt	9601	primates	Pongo_abelii	Sumatran orangutan (v2 AG06213 alternate hap 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Euarchontoglires;Primates;Haplorrhini;Simiiformes;Catarrhini;Hominoidea;Hominidae;Ponginae;Pongo;
GCA_029215795.1	GCA_029215795.1_rAnnSte1.0.hap2	2202111	vertebrate	Anniella_stebbinsi	San Diegan legless lizard (HBS135921 alternate hap 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Lepidosauria;Squamata;Bifurcata;Unidentata;Episquamata;Toxicofera;Anguimorpha;Neoanguimorpha;Anguioidea;Anniellidae;Anniella;
GCA_029493135.1	GCA_029493135.1_aHylSar1.hap2	327740	vertebrate	Hyla_sarda	Sardinian treefrog (hap2 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amphibia;Batrachia;Anura;Neobatrachia;Hyloidea;Hylidae;Hylinae;Hylini;Hyla;
GCA_029633845.1	GCA_029633845.1_fLamInc1.hap1	2546036	fish	Lampris_incognitus	smalleye Pacific opah (hap1 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Lampridacea;Lampriformes;Lampridae;Lampris;
GCA_029633875.2	GCA_029633875.2_fHopMal1.hap2	27720	fish	Hoplias_malabaricus	trahira (v2 hap2 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Otomorpha;Ostariophysi;Otophysi;Characiphysae;Characiformes;Characoidei;Erythrinidae;Hoplias;
GCA_029931755.1	GCA_029931755.1_rEulEur1.hap2	460621	vertebrate	Euleptes_europaea	European leaf-toed gecko (hap2 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Lepidosauria;Squamata;Bifurcata;Gekkota;Sphaerodactylidae;Euleptes;
GCA_030015355.1	GCA_030015355.1_fTriRos1.hap2	2290929	fish	Trichomycterus_rosablanca	Rosablanca catfish (hap2 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Otomorpha;Ostariophysi;Otophysi;Characiphysae;Siluriformes;Loricarioidei;Trichomycteridae;Trichomycterus;
GCA_030020305.1	GCA_030020305.1_mLoxAfr1.hap1	9785	mammals	Loxodonta_africana	African savanna elephant (hap1 mLoxAfr1 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Afrotheria;Proboscidea;Elephantidae;Loxodonta;
GCA_030020385.1	GCA_030020385.1_rGavGan2.hap1	94835	vertebrate	Gavialis_gangeticus	gharial (hap1 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Crocodylia;Longirostres;Gavialidae;Gavialinae;Gavialis;
GCA_030020945.1	GCA_030020945.1_mManPen7.hap2	143292	mammals	Manis_pentadactyla	Chinese pangolin (hap2 mManPen7 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Pholidota;Manidae;Manis;
GCA_030020955.1	GCA_030020955.1_mDugDug1.hap2	29137	mammals	Dugong_dugon	dugong (hap2 mDugDug1 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Afrotheria;Sirenia;Dugongidae;Dugong;
