# accession	asmId	taxId	vgpClade	Scientific_name	UCSC_common_name	NCBI_taxon_string
GCF_003957555.1	GCF_003957555.1_bCalAnn1_v1.p	9244	birds	Calypte_anna	Anna's hummingbird (BGI_N300 2019 refseq)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Strisores;Apodiformes;Trochilidae;Calypte;
GCF_004027225.2	GCF_004027225.2_bStrHab1.2.pri	2489341	birds	Strigops_habroptila	kakapo (v2 Jane 2020 refseq)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Telluraves;Australaves;Psittaciformes;Psittacidae;Strigops;
GCF_004115215.2	GCF_004115215.2_mOrnAna1.pri.v4	9258	mammals	Ornithorhynchus_anatinus	platypus (Pmale09 v4 2020)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Prototheria;Monotremata;Ornithorhynchidae;Ornithorhynchus;
GCF_004115265.2	GCF_004115265.2_mRhiFer1_v1.p	59479	mammals	Rhinolophus_ferrumequinum	greater horseshoe bat (v2 MPI-CBG 2019)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Chiroptera;Yinpterochiroptera;Rhinolophoidea;Rhinolophidae;Rhinolophinae;Rhinolophus;
GCF_004126475.2	GCF_004126475.2_mPhyDis1.pri.v3	89673	mammals	Phyllostomus_discolor	pale spear-nosed bat (MPI-MPIP v3 mPhyDis1 primary hap 2020)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Chiroptera;Yangochiroptera;Phyllostomidae;Phyllostominae;Phyllostomus;
GCF_007364275.1	GCF_007364275.1_fArcCen1	63155	fish	Archocentrus_centrarchus	flier cichlid (MPI-CPG 2019 refseq)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Ovalentaria;Cichlomorphae;Cichliformes;Cichlidae;NewWorldcichlids;Cichlasomatinae;Heroini;Archocentrus;
GCF_007399415.2	GCF_007399415.2_rGopEvg1_v1.p	1825980	vertebrate	Gopherus_evgoodei	Goodes thornscrub tortoise (Sinaloan 2019)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Testudinata;Testudines;Cryptodira;Durocryptodira;Testudinoidea;Testudinidae;Gopherus;
GCF_007474595.2	GCF_007474595.2_mLynCan4.pri.v2	61383	mammals	Lynx_canadensis	Canada lynx (LIC74 v2 primary hap 2020)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Carnivora;Feliformia;Felidae;Felinae;Lynx;
GCF_008692025.1	GCF_008692025.1_mPhoSin1.pri	42100	mammals	Phocoena_sinus	vaquita (mPhoSin1 2019)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Artiodactyla;Whippomorpha;Cetacea;Odontoceti;Phocoenidae;Phocoena;
GCF_009650955.1	GCF_009650955.1_bCorMon1.pri	1196302	birds	Corvus_moneduloides	New Caledonian crow (primary hap 2019)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Telluraves;Australaves;Passeriformes;Corvoidea;Corvidae;Corvus;
GCF_009762305.2	GCF_009762305.2_mZalCal1.pri.v2	9704	mammals	Zalophus_californianus	California sea lion (v2 primary hap 2020)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Carnivora;Caniformia;Pinnipedia;Otariidae;Zalophus;
GCF_009762535.1	GCF_009762535.1_fNotCel1.pri	1203425	fish	Notolabrus_celidotus	New Zealand spotty (primary hap refseq)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Eupercaria;Labriformes;Labridae;Notolabrus;
GCF_009764475.1	GCF_009764475.1_sPriPec2.1.pri	685728	vertebrate	Pristis_pectinata	smalltooth sawfish (v2.1 primary hap 2019 refseq)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Chondrichthyes;Elasmobranchii;Batoidea;Rhinopristiformes;Pristidae;Pristis;
GCF_009764565.3	GCF_009764565.3_rDerCor1.pri.v4	27794	vertebrate	Dermochelys_coriacea	leatherback sea turtle (v4 primary hap 2021 refseq)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Testudinata;Testudines;Cryptodira;Durocryptodira;Americhelydia;Chelonioidea;Dermochelyidae;Dermochelys;
GCF_009769535.1	GCF_009769535.1_rThaEle1.pri	35005	vertebrate	Thamnophis_elegans	western terrestrial garter snake (primary hap 2019)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Lepidosauria;Squamata;Bifurcata;Unidentata;Episquamata;Toxicofera;Serpentes;Colubroidea;Colubridae;Natricinae;Thamnophis;
GCF_009769545.1	GCF_009769545.1_fCycLum1.pri	8103	fish	Cyclopterus_lumpus	lumpfish (v1 primary hap 2019 refseq)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Eupercaria;Perciformes;Cottioidei;Cottales;Cyclopteridae;Cyclopterinae;Cyclopterus;
GCF_009769625.2	GCF_009769625.2_bCygOlo1.pri.v2	8869	birds	Cygnus_olor	mute swan (v2 primary hap 2021)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Galloanserae;Anseriformes;Anatidae;Anserinae;Cygnus;
GCF_009819535.1	GCF_009819535.1_rLacAgi1.pri	80427	vertebrate	Lacerta_agilis	sand lizard (primary hap 2019)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Lepidosauria;Squamata;Bifurcata;Unidentata;Episquamata;Laterata;Lacertibaenia;Lacertidae;Lacertinae;Lacerta;
GCF_009819655.1	GCF_009819655.1_bSylAtr1.pri	48155	birds	Sylvia_atricapilla	blackcap (primary hap 2019 refseq)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Telluraves;Australaves;Passeriformes;Sylvioidea;Sylviidae;Sylviinae;Sylvia;
GCF_009819705.1	GCF_009819705.1_fHipHip1.pri	8267	fish	Hippoglossus_hippoglossus	Atlantic halibut (2019 refseq)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Carangaria;Pleuronectiformes;Pleuronectoidei;Pleuronectidae;Hippoglossus;
GCF_009819795.1	GCF_009819795.1_bAytFul2.pri	219594	birds	Aythya_fuligula	tufted duck (2019)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Galloanserae;Anseriformes;Anatidae;Aythyinae;Aythya;
GCF_009819885.2	GCF_009819885.2_bCatUst1.pri.v2	91951	birds	Catharus_ustulatus	Swainson's thrush (v2 primary hap 2020)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Telluraves;Australaves;Passeriformes;Turdidae;Catharus;
GCF_009829125.3	GCF_009829125.3_fPerMag1.2.pri	409849	fish	Periophthalmus_magnuspinnatus	Korean giant-fin mudskipper (v1.2 primary hap 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Gobiaria;Gobiiformes;Gobioidei;Gobiidae;Oxudercinae;Periophthalmus;
GCF_009829145.1	GCF_009829145.1_bChiLan1.pri	296741	birds	Chiroxiphia_lanceolata	lance-tailed manakin (2020)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Telluraves;Australaves;Passeriformes;Pipridae;Chiroxiphia;
GCF_009829155.1	GCF_009829155.1_mMusErm1.Pri	36723	mammals	Mustela_erminea	ermine (2020)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Carnivora;Caniformia;Musteloidea;Mustelidae;Mustelinae;Mustela;
GCF_009873245.2	GCF_009873245.2_mBalMus1.pri.v3	9771	mammals	Balaenoptera_musculus	blue whale (JJ_BM4_2016_0621 v3 primary hap 2020)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Artiodactyla;Whippomorpha;Cetacea;Mysticeti;Balaenopteridae;Balaenoptera;
GCF_010909765.2	GCF_010909765.2_sAmbRad1.1.pri	386614	vertebrate	Amblyraja_radiata	thorny skate (v1.1 primary hap CabotCenter1 2020)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Chondrichthyes;Elasmobranchii;Batoidea;Rajiformes;Rajidae;Amblyraja;
GCF_011004845.1	GCF_011004845.1_fEsoLuc1.pri	8010	fish	Esox_lucius	northern pike (primary hap 2020 refseq)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Protacanthopterygii;Esociformes;Esocidae;Esox;
GCF_011100635.1	GCF_011100635.1_mTriVul1.pri	9337	mammals	Trichosurus_vulpecula	common brushtail (refseq 2020)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Metatheria;Diprotodontia;Phalangeridae;Trichosurus;
GCF_011100685.1	GCF_011100685.1_UU_Cfam_GSD_1.0	9615	mammals	Canis_lupus_familiaris	dog (German shepard Mischka 2020)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Carnivora;Caniformia;Canidae;Canis;Canislupus;
GCF_011762595.1	GCF_011762595.1_mTurTru1.mat.Y	9739	mammals	Tursiops_truncatus	common bottlenose dolphin (maternal Y refseq 2020)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Artiodactyla;Whippomorpha;Cetacea;Odontoceti;Delphinidae;Tursiops;
GCF_012275295.1	GCF_012275295.1_bMelUnd1.mat.Z	13146	birds	Melopsittacus_undulatus	budgerigar (maternal Z 2020 refseq)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Telluraves;Australaves;Psittaciformes;Psittaculidae;Melopsittacus;
GCF_013347855.1	GCF_013347855.1_fAngAng1.pri	7936	vertebrate	Anguilla_anguilla	European eel (primary hap 2020 refseq)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Elopocephalai;Elopocephala;Elopomorpha;Anguilliformes;Anguillidae;Anguilla;
GCF_013368585.1	GCF_013368585.1_fMegCyp1.pri	118141	fish	Megalops_cyprinoides	Indo-Pacific tarpon (2020)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Elopocephalai;Elopocephala;Elopomorpha;Elopiformes;Megalopidae;Megalops;
GCF_013368605.1	GCF_013368605.1_bNycGra1.pri	48427	birds	Nyctibius_grandis	great potoo (primary hap 2020 refseq)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Strisores;Caprimulgiformes;Nyctibiidae;Nyctibius;
GCF_014108235.1	GCF_014108235.1_mMyoMyo1.p	51298	mammals	Myotis_myotis	greater mouse-eared bat (2020 Bat1K)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Chiroptera;Yangochiroptera;Vespertilionidae;Myotis;
GCF_014108245.1	GCF_014108245.1_mPipKuh1.p	59472	mammals	Pipistrellus_kuhlii	Kuhl's pipistrelle (2020)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Chiroptera;Yangochiroptera;Vespertilionidae;Pipistrellus;
GCF_014108415.1	GCF_014108415.1_mMolMol1.p	27622	mammals	Molossus_molossus	Pallas's mastiff bat	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Chiroptera;Yangochiroptera;Molossidae;Molossus;
GCF_014176215.1	GCF_014176215.1_mRouAeg1.p	9407	mammals	Rousettus_aegyptiacus	Egyptian rousette (v1 2020 refseq)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Chiroptera;Yinpterochiroptera;Pteropodoidea;Pteropodidae;Rousettinae;Rousettus;
GCF_014839835.1	GCF_014839835.1_bDryPub1.pri	118200	birds	Dryobates_pubescens	downy woodpecker (primary hap 2020)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Telluraves;Coraciimorphae;Piciformes;Picidae;Dryobates;
GCF_015220075.1	GCF_015220075.1_bFalRus1.pri	120794	birds	Falco_rusticolus	gyrfalcon (primary hap 2020)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Telluraves;Australaves;Falconiformes;Falconidae;Falco;
GCF_015220235.1	GCF_015220235.1_mChoDid1.pri	27675	mammals	Choloepus_didactylus	southern two-toed sloth (mChoDid1 primary hap 2020)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Xenarthra;Pilosa;Folivora;Megalonychidae;Choloepus;
GCF_015220715.1	GCF_015220715.1_fPygNat1.pri	42514	fish	Pygocentrus_nattereri	red-bellied piranha (primary hap 2020)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Otomorpha;Ostariophysi;Otophysi;Characiphysae;Characiformes;Characoidei;Serrasalmidae;Pygocentrus;
GCF_015220745.1	GCF_015220745.1_fSebUmb1.pri	72105	fish	Sebastes_umbrosus	honeycomb rockfish (primary hap 2020)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Eupercaria;Perciformes;Scorpaenoidei;Sebastidae;Sebastinae;Sebastes;
GCF_015220805.1	GCF_015220805.1_bPogPus1.pri	488313	birds	Pogoniulus_pusillus	red-fronted tinkerbird (primary hap 2020 refseq)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Telluraves;Coraciimorphae;Piciformes;Lybiidae;Pogoniulus;
GCF_015227675.2	GCF_015227675.2_mRatBN7.2	10116	mammals	Rattus_norvegicus	Norway rat BN7.2	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Euarchontoglires;Glires;Rodentia;Myomorpha;Muroidea;Muridae;Murinae;Rattus;
GCF_015227805.1	GCF_015227805.1_bHirRus1.pri.v2	43150	birds	Hirundo_rustica	barn swallow (v2 primary hap 2021 refseq)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Telluraves;Australaves;Passeriformes;Sylvioidea;Hirundinidae;Hirundo;
GCF_015237465.2	GCF_015237465.2_rCheMyd1.pri.v2	8469	vertebrate	Chelonia_mydas	green sea turtle (v2 primary hap 2021)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Testudinata;Testudines;Cryptodira;Durocryptodira;Americhelydia;Chelonioidea;Cheloniidae;Chelonia;
GCF_015852505.1	GCF_015852505.1_mTacAcu1.pri	9261	mammals	Tachyglossus_aculeatus	Australian echidna (mTacAcu1 primary hap 2020)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Prototheria;Monotremata;Tachyglossidae;Tachyglossus;
GCF_016700215.2	GCF_016700215.2_bGalGal1.pat.whiteleghornlayer.GRCg7w	9031	birds	Gallus_gallus	white leghorn X broiler chicken (v2 leghorn haplotype 2021)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Galloanserae;Galliformes;Phasianidae;Phasianinae;Gallus;
GCF_017639515.1	GCF_017639515.1_sCarCar2.pri	13397	vertebrate	Carcharodon_carcharias	great white shark (primary hap 2021)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Chondrichthyes;Elasmobranchii;Selachii;Galeomorphii;Galeoidea;Lamniformes;Alopiidae;Lamninae;Carcharodon;
GCF_017639655.2	GCF_017639655.2_bFalNau1.pat	148594	birds	Falco_naumanni	lesser kestrel (v2 2021)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Telluraves;Australaves;Falconiformes;Falconidae;Falco;
GCF_017639745.1	GCF_017639745.1_fMelBoe1.pri	1250792	fish	Melanotaenia_boesemani	Boeseman's rainbowfish (primary hap 2021)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Ovalentaria;Atherinomorphae;Atheriniformes;Melanotaeniidae;Melanotaenia;
GCF_017976325.1	GCF_017976325.1_fCheRos1.pri	109905	fish	Chelmon_rostratus	copperband butterflyfish (primary hap 2021)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Eupercaria;Chaetodontiformes;Chaetodontidae;Chelmon;
GCF_017976375.1	GCF_017976375.1_bCucCan1.pri	55661	birds	Cuculus_canorus	common cuckoo (bCucCan1 primary hap 2021 refseq)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Otidimorphae;Cuculiformes;Cuculidae;Cuculus;
GCF_017976425.1	GCF_017976425.1_fToxJac2.pri	941984	fish	Toxotes_jaculatrix	banded archerfish (primary hap 2021 refseq)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Carangaria;Carangariaincertaesedis;Toxotidae;Toxotes;
